Step,AgentID,Tick,Year,Type,Unique_ID,State_ID,Investor_ID,Production_Output,SRMC,Design_Load_Factor,EBIT,Num_Owned_Sites
54,site_PUNJAB_33465,54,2078,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,95076.38302814406,1495.71,1.0,23257803.52543117,0
54,site_ODISHA_34411,54,2078,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,93728.86415232741,1495.71,1.0,22928170.358262017,0
54,site_HARYANA_35158,54,2078,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,93892.02401439995,1495.71,1.0,22968082.899047226,0
54,site_PUNJAB_35697,54,2078,SAFProductionSite,site_PUNJAB_35697,PUNJAB,inv_141,96100.24664286313,1495.71,1.0,23508263.398109794,0
54,site_ODISHA_36283,54,2078,SAFProductionSite,site_ODISHA_36283,ODISHA,inv_143,93892.72663228765,1495.71,1.0,22968254.775051177,0
54,site_PUNJAB_37191,54,2078,SAFProductionSite,site_PUNJAB_37191,PUNJAB,inv_146,94882.84459629352,1495.71,1.0,23210459.709025487,0
54,site_CHHATTISGARH_38820,54,2078,SAFProductionSite,site_CHHATTISGARH_38820,CHHATTISGARH,inv_151,95870.67324040478,1495.71,1.0,23452104.624300957,0
54,site_HARYANA_39496,54,2078,SAFProductionSite,site_HARYANA_39496,HARYANA,inv_153,,1495.71,1.0,-125000000.0,0
54,site_HARYANA_40576,54,2078,SAFProductionSite,site_HARYANA_40576,HARYANA,inv_156,,1495.71,1.0,,0
55,site_GUJARAT_30062,55,2079,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27553356.41213498,0
55,site_CHHATTISGARH_30090,55,2079,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,90130.04165747597,1495.71,1.0,21080648.644609854,0
55,site_CHHATTISGARH_30252,55,2079,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,90862.65737123425,1495.71,1.0,21252001.216618553,0
55,site_HARYANA_30676,55,2079,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,91237.22685516928,1495.71,1.0,21339609.82678467,0
55,site_CHHATTISGARH_31044,55,2079,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,90526.44994052383,1495.71,1.0,21173365.163775608,0
55,site_CHHATTISGARH_31152,55,2079,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,91009.61382000745,1495.71,1.0,21286373.077606007,0
55,site_HARYANA_32026,55,2079,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,90178.33659690841,1495.71,1.0,21091944.41936782,0
55,site_ODISHA_32323,55,2079,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,91776.79952666655,1495.71,1.0,21465811.276344553,0
55,site_ODISHA_32485,55,2079,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,90631.04876058469,1495.71,1.0,21197829.93638408,0
55,site_CHHATTISGARH_32664,55,2079,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,90705.02455043975,1495.71,1.0,21215132.2432006,0
55,site_ODISHA_33259,55,2079,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,92343.31057023122,1495.71,1.0,21598313.38155897,0
55,site_PUNJAB_33465,55,2079,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,90266.83100020578,1495.71,1.0,21112642.5061391,0
55,site_ODISHA_34411,55,2079,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,92472.1679878684,1495.71,1.0,21628452.03340587,0
55,site_HARYANA_35158,55,2079,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,91635.06571316588,1495.71,1.0,21432660.945239395,0
55,site_PUNJAB_35697,55,2079,SAFProductionSite,site_PUNJAB_35697,PUNJAB,inv_141,91169.50537762018,1495.71,1.0,21323770.35031654,0
55,site_ODISHA_36283,55,2079,SAFProductionSite,site_ODISHA_36283,ODISHA,inv_143,92321.31192690367,1495.71,1.0,21593168.08635974,0
55,site_PUNJAB_37191,55,2079,SAFProductionSite,site_PUNJAB_37191,PUNJAB,inv_146,92752.18198671157,1495.71,1.0,21693944.921422243,0
55,site_CHHATTISGARH_38820,55,2079,SAFProductionSite,site_CHHATTISGARH_38820,CHHATTISGARH,inv_151,92307.99265070101,1495.71,1.0,21590052.82116443,0
55,site_HARYANA_39496,55,2079,SAFProductionSite,site_HARYANA_39496,HARYANA,inv_153,91074.4337075823,1495.71,1.0,21301533.896906897,0
55,site_HARYANA_40576,55,2079,SAFProductionSite,site_HARYANA_40576,HARYANA,inv_156,,1495.71,1.0,-125000000.0,0
56,site_GUJARAT_30062,56,2080,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27895615.56252742,0
56,site_CHHATTISGARH_30090,56,2080,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,93573.32816059703,1495.71,1.0,22455875.424821302,0
56,site_CHHATTISGARH_30252,56,2080,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,91831.14060994121,1495.71,1.0,22037782.49841541,0
56,site_HARYANA_30676,56,2080,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,94322.95932785547,1495.71,1.0,22635773.09905626,0
56,site_CHHATTISGARH_31044,56,2080,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,92574.5302288215,1495.71,1.0,22216182.315989807,0
56,site_CHHATTISGARH_31152,56,2080,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,93649.82024022876,1495.71,1.0,22474232.115183383,0
56,site_HARYANA_32026,56,2080,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,91986.25490633765,1495.71,1.0,22075007.07282093,0
56,site_ODISHA_32323,56,2080,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,92066.86940523623,1495.71,1.0,22094353.067884788,0
56,site_ODISHA_32485,56,2080,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,92613.27793047935,1495.71,1.0,22225481.05077386,0
56,site_CHHATTISGARH_32664,56,2080,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,93057.81852726272,1495.71,1.0,22332162.606927454,0
56,site_ODISHA_33259,56,2080,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,93749.28403700842,1495.71,1.0,22498101.594592422,0
56,site_PUNJAB_33465,56,2080,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,93066.81577618192,1495.71,1.0,22334321.78096634,0
56,site_ODISHA_34411,56,2080,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,92057.93801261274,1495.71,1.0,22092209.698144004,0
56,site_HARYANA_35158,56,2080,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,94012.18478079986,1495.71,1.0,22561192.931276962,0
56,site_PUNJAB_35697,56,2080,SAFProductionSite,site_PUNJAB_35697,PUNJAB,inv_141,93372.61035940827,1495.71,1.0,22407706.849142298,0
56,site_ODISHA_36283,56,2080,SAFProductionSite,site_ODISHA_36283,ODISHA,inv_143,93784.7089044203,1495.71,1.0,22506602.910353884,0
56,site_PUNJAB_37191,56,2080,SAFProductionSite,site_PUNJAB_37191,PUNJAB,inv_146,92462.66344169289,1495.71,1.0,22189336.347322077,0
56,site_CHHATTISGARH_38820,56,2080,SAFProductionSite,site_CHHATTISGARH_38820,CHHATTISGARH,inv_151,93588.73156590776,1495.71,1.0,22459571.95841238,0
56,site_HARYANA_39496,56,2080,SAFProductionSite,site_HARYANA_39496,HARYANA,inv_153,92929.06378520797,1495.71,1.0,22301263.840101793,0
56,site_HARYANA_40576,56,2080,SAFProductionSite,site_HARYANA_40576,HARYANA,inv_156,,1495.71,1.0,-125000000.0,0
57,site_GUJARAT_30062,57,2081,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27716788.66996172,0
57,site_CHHATTISGARH_30090,57,2081,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,93544.13905590361,1495.71,1.0,22955969.97632478,0
57,site_CHHATTISGARH_30252,57,2081,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,95652.79584635457,1495.71,1.0,23473439.72333947,0
57,site_HARYANA_30676,57,2081,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,93730.60308456665,1495.71,1.0,23001728.72387278,0
57,site_CHHATTISGARH_31044,57,2081,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,94163.17640932131,1495.71,1.0,23107883.319509104,0
57,site_CHHATTISGARH_31152,57,2081,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,95453.81394659047,1495.71,1.0,23424609.058340937,0
57,site_HARYANA_32026,57,2081,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,94202.57458247594,1495.71,1.0,23117551.731546313,0
57,site_ODISHA_32323,57,2081,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,93769.16472078154,1495.71,1.0,23011191.847614378,0
57,site_ODISHA_32485,57,2081,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,94300.41192791123,1495.71,1.0,23141561.265302718,0
57,site_CHHATTISGARH_32664,57,2081,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,95002.65903906195,1495.71,1.0,23313894.494965598,0
57,site_ODISHA_33259,57,2081,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,94341.0566709201,1495.71,1.0,23151535.588757113,0
57,site_PUNJAB_33465,57,2081,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,95725.82923841172,1495.71,1.0,23491362.30376254,0
57,site_ODISHA_34411,57,2081,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,94035.4015718211,1495.71,1.0,23076527.048950747,0
57,site_HARYANA_35158,57,2081,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,94277.59141620122,1495.71,1.0,23135961.053606436,0
57,site_PUNJAB_35697,57,2081,SAFProductionSite,site_PUNJAB_35697,PUNJAB,inv_141,96307.4804589387,1495.71,1.0,23634100.994714946,0
57,site_ODISHA_36283,57,2081,SAFProductionSite,site_ODISHA_36283,ODISHA,inv_143,96339.77291518757,1495.71,1.0,23642025.645725593,0
57,site_PUNJAB_37191,57,2081,SAFProductionSite,site_PUNJAB_37191,PUNJAB,inv_146,96302.5732336473,1495.71,1.0,23632896.749129966,0
57,site_CHHATTISGARH_38820,57,2081,SAFProductionSite,site_CHHATTISGARH_38820,CHHATTISGARH,inv_151,94495.9080018287,1495.71,1.0,23189536.4997603,0
57,site_HARYANA_39496,57,2081,SAFProductionSite,site_HARYANA_39496,HARYANA,inv_153,94555.04788007676,1495.71,1.0,23204049.576508537,0
57,site_HARYANA_40576,57,2081,SAFProductionSite,site_HARYANA_40576,HARYANA,inv_156,,1495.71,1.0,-125000000.0,0
57,site_PUNJAB_41709,57,2081,SAFProductionSite,site_PUNJAB_41709,PUNJAB,inv_159,,1495.71,1.0,,0
58,site_GUJARAT_30062,58,2082,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27466779.49779548,0
58,site_CHHATTISGARH_30090,58,2082,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,92743.48630145451,1495.71,1.0,21827750.061469257,0
58,site_CHHATTISGARH_30252,58,2082,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,90936.7582984616,1495.71,1.0,21402525.510925606,0
58,site_HARYANA_30676,58,2082,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,91209.30446981094,1495.71,1.0,21466670.929064065,0
58,site_CHHATTISGARH_31044,58,2082,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,90451.48525238427,1495.71,1.0,21288313.514118493,0
58,site_CHHATTISGARH_31152,58,2082,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,91882.10466865968,1495.71,1.0,21625018.59494804,0
58,site_HARYANA_32026,58,2082,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,90393.648131167,1495.71,1.0,21274701.191824496,0
58,site_ODISHA_32323,58,2082,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,91288.8688934146,1495.71,1.0,21485396.905641675,0
58,site_ODISHA_32485,58,2082,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,91085.38913552981,1495.71,1.0,21437506.692810535,0
58,site_CHHATTISGARH_32664,58,2082,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,91324.57111304619,1495.71,1.0,21493799.642672956,0
58,site_ODISHA_33259,58,2082,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,90449.52197764324,1495.71,1.0,21287851.44533007,0
58,site_PUNJAB_33465,58,2082,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,90682.4081691009,1495.71,1.0,21342662.643211737,0
58,site_ODISHA_34411,58,2082,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,91359.7561208369,1495.71,1.0,21502080.65071565,0
58,site_HARYANA_35158,58,2082,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,91241.31795359457,1495.71,1.0,21474205.49942036,0
58,site_PUNJAB_35697,58,2082,SAFProductionSite,site_PUNJAB_35697,PUNJAB,inv_141,92299.64661280645,1495.71,1.0,21723289.660232246,0
58,site_ODISHA_36283,58,2082,SAFProductionSite,site_ODISHA_36283,ODISHA,inv_143,90964.47276492778,1495.71,1.0,21409048.281108573,0
58,site_PUNJAB_37191,58,2082,SAFProductionSite,site_PUNJAB_37191,PUNJAB,inv_146,90693.99093924585,1495.71,1.0,21345388.719422862,0
58,site_CHHATTISGARH_38820,58,2082,SAFProductionSite,site_CHHATTISGARH_38820,CHHATTISGARH,inv_151,92234.58568998761,1495.71,1.0,21707977.171790287,0
58,site_HARYANA_39496,58,2082,SAFProductionSite,site_HARYANA_39496,HARYANA,inv_153,93013.66288015885,1495.71,1.0,21891337.78140092,0
58,site_HARYANA_40576,58,2082,SAFProductionSite,site_HARYANA_40576,HARYANA,inv_156,92245.02062776919,1495.71,1.0,21710433.098593205,0
58,site_PUNJAB_41709,58,2082,SAFProductionSite,site_PUNJAB_41709,PUNJAB,inv_159,,1495.71,1.0,-125000000.0,0
59,site_GUJARAT_30062,59,2083,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27184312.003650457,0
59,site_CHHATTISGARH_30090,59,2083,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,91972.20787346199,1495.71,1.0,22032153.31170489,0
59,site_CHHATTISGARH_30252,59,2083,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,91691.64052134071,1495.71,1.0,21964942.759092078,0
59,site_HARYANA_30676,59,2083,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,92338.6240607495,1495.71,1.0,22119929.14965494,0
59,site_CHHATTISGARH_31044,59,2083,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,93543.081614824,1495.71,1.0,22408459.718860388,0
59,site_CHHATTISGARH_31152,59,2083,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,94047.73259772043,1495.71,1.0,22529350.019106016,0
59,site_HARYANA_32026,59,2083,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,91919.55741925647,1495.71,1.0,22019540.774659082,0
59,site_ODISHA_32323,59,2083,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,93728.08687041231,1495.71,1.0,22452778.152100563,0
59,site_ODISHA_32485,59,2083,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,93287.7618159713,1495.71,1.0,22347297.275532097,0
59,site_CHHATTISGARH_32664,59,2083,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,93535.25900977055,1495.71,1.0,22406585.7958806,0
59,site_ODISHA_33259,59,2083,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,92435.06442865652,1495.71,1.0,22143031.660949305,0
59,site_PUNJAB_33465,59,2083,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,93644.23071980159,1495.71,1.0,22432690.218918324,0
59,site_ODISHA_34411,59,2083,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,93132.37167839783,1495.71,1.0,22310073.21172735,0
59,site_HARYANA_35158,59,2083,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,92631.08197092138,1495.71,1.0,22189988.112716824,0
59,site_PUNJAB_35697,59,2083,SAFProductionSite,site_PUNJAB_35697,PUNJAB,inv_141,93318.83159266437,1495.71,1.0,22354740.111789808,0
59,site_ODISHA_36283,59,2083,SAFProductionSite,site_ODISHA_36283,ODISHA,inv_143,91656.57886203029,1495.71,1.0,21956543.658198982,0
59,site_PUNJAB_37191,59,2083,SAFProductionSite,site_PUNJAB_37191,PUNJAB,inv_146,94013.89720485806,1495.71,1.0,22521244.673152685,0
59,site_CHHATTISGARH_38820,59,2083,SAFProductionSite,site_CHHATTISGARH_38820,CHHATTISGARH,inv_151,92488.57259080256,1495.71,1.0,22155849.66389917,0
59,site_HARYANA_39496,59,2083,SAFProductionSite,site_HARYANA_39496,HARYANA,inv_153,93174.50025729614,1495.71,1.0,22320165.20941396,0
59,site_HARYANA_40576,59,2083,SAFProductionSite,site_HARYANA_40576,HARYANA,inv_156,94440.91891106406,1495.71,1.0,22623538.70214349,0
59,site_PUNJAB_41709,59,2083,SAFProductionSite,site_PUNJAB_41709,PUNJAB,inv_159,,1495.71,1.0,-125000000.0,0
60,site_GUJARAT_30062,60,2084,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27792271.461073965,0
60,site_CHHATTISGARH_30090,60,2084,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,93838.5058365885,1495.71,1.0,22876716.243811965,0
60,site_CHHATTISGARH_30252,60,2084,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,95908.93585524459,1495.71,1.0,23381462.558954135,0
60,site_HARYANA_30676,60,2084,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,95297.17972365588,1495.71,1.0,23232323.660076737,0
60,site_CHHATTISGARH_31044,60,2084,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,94189.42331516797,1495.71,1.0,22962265.76861401,0
60,site_CHHATTISGARH_31152,60,2084,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,93012.37118507674,1495.71,1.0,22675314.40100418,0
60,site_HARYANA_32026,60,2084,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,94749.98898664094,1495.71,1.0,23098925.039645463,0
60,site_ODISHA_32323,60,2084,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,95052.98655903395,1495.71,1.0,23172792.258911178,0
60,site_ODISHA_32485,60,2084,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,94252.41212573856,1495.71,1.0,22977621.694554135,0
60,site_CHHATTISGARH_32664,60,2084,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,95626.12984032497,1495.71,1.0,23312517.802239597,0
60,site_ODISHA_33259,60,2084,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,93343.56025103899,1495.71,1.0,22756054.372485265,0
60,site_PUNJAB_33465,60,2084,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,95506.149676258,1495.71,1.0,23283268.059356585,0
60,site_ODISHA_34411,60,2084,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,94398.91125556873,1495.71,1.0,23013336.447183803,0
60,site_HARYANA_35158,60,2084,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,95324.37869638765,1495.71,1.0,23238954.44746791,0
60,site_PUNJAB_35697,60,2084,SAFProductionSite,site_PUNJAB_35697,PUNJAB,inv_141,94753.48058050293,1495.71,1.0,23099776.24887252,0
60,site_ODISHA_36283,60,2084,SAFProductionSite,site_ODISHA_36283,ODISHA,inv_143,93912.77110018315,1495.71,1.0,22894821.235434324,0
60,site_PUNJAB_37191,60,2084,SAFProductionSite,site_PUNJAB_37191,PUNJAB,inv_146,95880.06204089499,1495.71,1.0,23374423.465014324,0
60,site_CHHATTISGARH_38820,60,2084,SAFProductionSite,site_CHHATTISGARH_38820,CHHATTISGARH,inv_151,93867.72535701937,1495.71,1.0,22883839.616799578,0
60,site_HARYANA_39496,60,2084,SAFProductionSite,site_HARYANA_39496,HARYANA,inv_153,95625.20565204146,1495.71,1.0,23312292.49608271,0
60,site_HARYANA_40576,60,2084,SAFProductionSite,site_HARYANA_40576,HARYANA,inv_156,93259.82196263234,1495.71,1.0,22735639.969617873,0
60,site_PUNJAB_41709,60,2084,SAFProductionSite,site_PUNJAB_41709,PUNJAB,inv_159,,1495.71,1.0,-125000000.0,0
60,site_ODISHA_42907,60,2084,SAFProductionSite,site_ODISHA_42907,ODISHA,inv_162,,1495.71,1.0,,0
61,site_GUJARAT_30062,61,2085,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27513287.75495096,0
61,site_CHHATTISGARH_30090,61,2085,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,91227.60123281402,1495.71,1.0,21395179.12717305,0
61,site_CHHATTISGARH_30252,61,2085,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,91916.48713863782,1495.71,1.0,21556740.29017757,0
61,site_HARYANA_30676,61,2085,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,90948.96634812879,1495.71,1.0,21329832.201589584,0
61,site_CHHATTISGARH_31044,61,2085,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,90751.19736988704,1495.71,1.0,21283450.3757156,0
61,site_CHHATTISGARH_31152,61,2085,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,91358.58501968403,1495.71,1.0,21425898.137044728,0
61,site_HARYANA_32026,61,2085,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,92510.25691059513,1495.71,1.0,21695994.314832956,0
61,site_ODISHA_32323,61,2085,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,91300.65271876106,1495.71,1.0,21412311.54769297,0
61,site_ODISHA_32485,61,2085,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,92373.03077016541,1495.71,1.0,21663811.315217182,0
61,site_CHHATTISGARH_32664,61,2085,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,90168.03051142691,1495.71,1.0,21146683.00236395,0
61,site_ODISHA_33259,61,2085,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,90193.3372289787,1495.71,1.0,21152618.067495808,0
61,site_PUNJAB_33465,61,2085,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,92326.17165487236,1495.71,1.0,21652821.667874828,0
61,site_ODISHA_34411,61,2085,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,91314.86711024564,1495.71,1.0,21415645.181898907,0
61,site_HARYANA_35158,61,2085,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,92296.80886199584,1495.71,1.0,21645935.35052377,0
61,site_PUNJAB_35697,61,2085,SAFProductionSite,site_PUNJAB_35697,PUNJAB,inv_141,92276.39701440268,1495.71,1.0,21641148.256161213,0
61,site_ODISHA_36283,61,2085,SAFProductionSite,site_ODISHA_36283,ODISHA,inv_143,91938.20485769912,1495.71,1.0,21561833.644417644,0
61,site_PUNJAB_37191,61,2085,SAFProductionSite,site_PUNJAB_37191,PUNJAB,inv_146,91476.96379403208,1495.71,1.0,21453660.952769414,0
61,site_CHHATTISGARH_38820,61,2085,SAFProductionSite,site_CHHATTISGARH_38820,CHHATTISGARH,inv_151,90901.81926488828,1495.71,1.0,21318775.01848246,0
61,site_HARYANA_39496,61,2085,SAFProductionSite,site_HARYANA_39496,HARYANA,inv_153,91175.69076781684,1495.71,1.0,21383004.810604617,0
61,site_HARYANA_40576,61,2085,SAFProductionSite,site_HARYANA_40576,HARYANA,inv_156,90528.51340961109,1495.71,1.0,21231225.35659346,0
61,site_PUNJAB_41709,61,2085,SAFProductionSite,site_PUNJAB_41709,PUNJAB,inv_159,91716.41801535671,1495.71,1.0,21509819.02213399,0
61,site_ODISHA_42907,61,2085,SAFProductionSite,site_ODISHA_42907,ODISHA,inv_162,,1495.71,1.0,-125000000.0,0
62,site_GUJARAT_30062,62,2086,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27631413.544637833,0
62,site_CHHATTISGARH_30090,62,2086,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,93760.41869459876,1495.71,1.0,22406665.395637423,0
62,site_CHHATTISGARH_30252,62,2086,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,91749.35359194015,1495.71,1.0,21926065.335702837,0
62,site_HARYANA_30676,62,2086,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,92864.14657657135,1495.71,1.0,22192476.191582203,0
62,site_CHHATTISGARH_31044,62,2086,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,92006.34887361938,1495.71,1.0,21987481.521392033,0
62,site_CHHATTISGARH_31152,62,2086,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,93315.85339299975,1495.71,1.0,22300424.12562041,0
