Step,AgentID,Tick,Year,Type,Unique_ID,State_ID,Investor_ID,Production_Output,SRMC,Design_Load_Factor,EBIT,Num_Owned_Sites,State_Spot_Price
83,site_PUNJAB_1100,83,2107,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,95947.45515410563,1495.71,1.0,62009880.79154694,0,468.0
83,site_CHHATTISGARH_1433,83,2107,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,97122.22259898609,1495.71,1.0,62769121.24349871,0,468.0
83,site_CHHATTISGARH_2315,83,2107,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,95471.29453297616,1495.71,1.0,61702142.94371714,0,468.0
83,site_PUNJAB_2918,83,2107,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,97716.32650175976,1495.71,1.0,63153084.654822305,0,468.0
83,site_PUNJAB_3026,83,2107,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,95682.71340159197,1495.71,1.0,61838780.84431487,0,468.0
83,site_CHHATTISGARH_3071,83,2107,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,96055.36191123673,1495.71,1.0,62079619.84961319,0,468.0
83,site_ODISHA_3414,83,2107,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,96949.3609609206,1495.71,1.0,62657402.495433375,0,468.0
83,site_HARYANA_3513,83,2107,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,96200.09593246122,1495.71,1.0,62173160.00019035,0,468.0
83,site_HARYANA_3567,83,2107,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,96257.83012884823,1495.71,1.0,62210473.033973336,0,468.0
83,site_HARYANA_4233,83,2107,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,95724.86907956658,1495.71,1.0,61866025.63743307,0,468.0
83,site_PUNJAB_5222,83,2107,SAFProductionSite,site_PUNJAB_5222,PUNJAB,inv_46,95119.47463558265,1495.71,1.0,61474765.262230724,0,468.0
83,site_ODISHA_5664,83,2107,SAFProductionSite,site_ODISHA_5664,ODISHA,inv_48,96882.44621484017,1495.71,1.0,62614156.16418904,0,468.0
83,site_CHHATTISGARH_6131,83,2107,SAFProductionSite,site_CHHATTISGARH_6131,CHHATTISGARH,inv_50,95528.30112599976,1495.71,1.0,61738985.73472239,0,468.0
83,site_CHHATTISGARH_6887,83,2107,SAFProductionSite,site_CHHATTISGARH_6887,CHHATTISGARH,inv_53,97675.00561559372,1495.71,1.0,63126379.379302055,0,468.0
83,site_PUNJAB_7958,83,2107,SAFProductionSite,site_PUNJAB_7958,PUNJAB,inv_57,95183.9427001206,1495.71,1.0,61516430.32766096,0,468.0
83,site_CHHATTISGARH_8543,83,2107,SAFProductionSite,site_CHHATTISGARH_8543,CHHATTISGARH,inv_59,96180.61144964182,1495.71,1.0,62160567.373789,0,468.0
83,site_ODISHA_9462,83,2107,SAFProductionSite,site_ODISHA_9462,ODISHA,inv_62,95688.0846137666,1495.71,1.0,61842252.205031216,0,468.0
83,site_HARYANA_10425,83,2107,SAFProductionSite,site_HARYANA_10425,HARYANA,inv_65,0.0,1495.71,1.0,-27325220.136365894,0,468.0
83,site_PUNJAB_12818,83,2107,SAFProductionSite,site_PUNJAB_12818,PUNJAB,inv_72,0.0,1495.71,1.0,-27518199.48541567,0,468.0
84,site_WEST_BENGAL_001,84,2108,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27662422.97181984,0,1540.71
84,site_CHHATTISGARH_101,84,2108,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,97668.06981504931,1495.71,1.0,63121896.8407682,0,468.0
84,site_PUNJAB_416,84,2108,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,96119.1301246352,1495.71,1.0,62120832.60825047,0,468.0
84,site_PUNJAB_920,84,2108,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,96123.82193979021,1495.71,1.0,62123864.88146703,0,468.0
84,site_PUNJAB_1100,84,2108,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,97231.21608576729,1495.71,1.0,62839562.644070536,0,468.0
84,site_CHHATTISGARH_1433,84,2108,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,96572.9309255092,1495.71,1.0,62414119.52784735,0,468.0
84,site_CHHATTISGARH_2315,84,2108,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,97626.36454696098,1495.71,1.0,63094943.14305541,0,468.0
