Step,AgentID,Tick,Year,Type,Unique_ID,State_ID,Investor_ID,Production_Output,Contracted_Production,Spot_Production,Curtailed_Volume,Take_Or_Pay_Penalty,SRMC,Opex,Transport_Cost,Profit_Margin,Max_Capacity,Is_Operational,Plant_ID,Design_Load_Factor,Annual_Load_Factor,NPV,Discount_Rate,ROACE,Feedstock_Price,Available_Feedstock,Current_Supply,Optimism_Factor,SAF_Demand,Consumer_Price_Forecast,EBIT,Raw_ROACE,Max_Supply,Cumulative_Allocated,Num_Owned_Sites,State_Spot_Price,Aggregator_Contracted_Capacity,Contract_Price,Initial_Contract_Price,Num_Contracts,Avg_Contract_Coverage
18,site_CHHATTISGARH_245,18,2042,SAFProductionSite,site_CHHATTISGARH_245,CHHATTISGARH,inv_06,0.0,0.0,0.0,77665.28316484402,23299584.949453205,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_245,1.0,,,,,,,,,,,0.0,,,,0,440.00000000000006,80197.30664774435,400.0,400.0,,
18,site_HARYANA_525,18,2042,SAFProductionSite,site_HARYANA_525,HARYANA,inv_10,87201.07110678326,83831.128061728,3369.943045055261,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_525,1.0,,,,,,,,,,,19399415.247106656,,,,0,445.50000000000006,86545.10098269311,405.0,405.0,,
18,site_ODISHA_624,18,2042,SAFProductionSite,site_ODISHA_624,ODISHA,inv_11,88084.79164633536,85949.7714478086,2135.020198526763,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_624,1.0,,,,,,,,,,,21003771.88807282,,,,0,445.50000000000006,89404.74534625192,405.0,405.0,,
18,site_BIHAR_725,18,2042,SAFProductionSite,site_BIHAR_725,BIHAR,inv_12,27622.74445410131,27622.74445410131,0.0,56225.45144627792,16867635.433883376,1525.71,285.71,600.0,250.0,100000.0,True,site_BIHAR_725,1.0,,,,,,,,,,,6194253.538135752,,,,0,467.50000000000006,86458.07461765366,425.0,425.0,,
18,site_MADHYA_PRADESH_1615,18,2042,SAFProductionSite,site_MADHYA_PRADESH_1615,MADHYA_PRADESH,inv_19,0.0,0.0,0.0,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,False,site_MADHYA_PRADESH_1615,1.0,,,,,,,,,,,,,,,0,473.00000000000006,82175.48493991613,430.0,430.0,,
19,site_GUJARAT_001,19,2043,SAFProductionSite,site_GUJARAT_001,GUJARAT,inv_01,87442.75726039264,83551.69114784001,3891.066112552624,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_GUJARAT_001,1.0,,,,,,,,,,,15485008.309726551,,,,0,495.00000000000006,86562.40829619016,450.0,450.0,,
19,site_PUNJAB_020,19,2043,SAFProductionSite,site_PUNJAB_020,PUNJAB,inv_02,0.0,0.0,0.0,82822.69682255392,24846809.046766177,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_020,1.0,,,,,,,,,,,0.0,,,,0,440.00000000000006,85109.34684683023,400.0,400.0,,
19,site_CHHATTISGARH_245,19,2043,SAFProductionSite,site_CHHATTISGARH_245,CHHATTISGARH,inv_06,0.0,0.0,0.0,77208.44521870842,23162533.56561253,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_245,1.0,,,,,,,,,,,0.0,,,,0,440.00000000000006,80197.30664774435,400.0,400.0,,
19,site_HARYANA_525,19,2043,SAFProductionSite,site_HARYANA_525,HARYANA,inv_10,86329.34111166911,82482.35802868477,3846.9830829843413,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_525,1.0,,,,,,,,,,,19648477.22401072,,,,0,445.50000000000006,86545.10098269311,405.0,405.0,,
19,site_ODISHA_624,19,2043,SAFProductionSite,site_ODISHA_624,ODISHA,inv_11,89005.5143361557,86627.18007687894,2378.3342592767585,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_624,1.0,,,,,,,,,,,20740712.20836425,,,,0,445.50000000000006,89404.74534625192,405.0,405.0,,
19,site_BIHAR_725,19,2043,SAFProductionSite,site_BIHAR_725,BIHAR,inv_12,50105.54559443414,50105.54559443414,0.0,32231.609627849786,9669482.888354937,1525.71,285.71,600.0,250.0,100000.0,True,site_BIHAR_725,1.0,,,,,,,,,,,11235902.123855181,,,,0,467.50000000000006,86458.07461765366,425.0,425.0,,
19,site_MADHYA_PRADESH_1615,19,2043,SAFProductionSite,site_MADHYA_PRADESH_1615,MADHYA_PRADESH,inv_19,0.0,0.0,0.0,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,False,site_MADHYA_PRADESH_1615,1.0,,,,,,,,,,,-125000000.0,,,,0,473.00000000000006,82175.48493991613,430.0,430.0,,
20,site_GUJARAT_001,20,2044,SAFProductionSite,site_GUJARAT_001,GUJARAT,inv_01,87442.75726039264,84020.96181879961,3421.795441593029,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_GUJARAT_001,1.0,,,,,,,,,,,15485008.309726551,,,,0,495.00000000000006,86562.40829619016,450.0,450.0,,
20,site_PUNJAB_020,20,2044,SAFProductionSite,site_PUNJAB_020,PUNJAB,inv_02,0.0,0.0,0.0,82308.62715598979,24692588.146796934,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_020,1.0,,,,,,,,,,,0.0,,,,0,440.00000000000006,85109.34684683023,400.0,400.0,,
20,site_CHHATTISGARH_245,20,2044,SAFProductionSite,site_CHHATTISGARH_245,CHHATTISGARH,inv_06,0.0,0.0,0.0,78515.38360616082,23554615.081848245,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_245,1.0,,,,,,,,,,,0.0,,,,0,440.00000000000006,80197.30664774435,400.0,400.0,,
20,site_HARYANA_525,20,2044,SAFProductionSite,site_HARYANA_525,HARYANA,inv_10,86329.34111166911,84279.86336700733,2049.477744661781,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_525,1.0,,,,,,,,,,,19648477.22401072,,,,0,445.50000000000006,86545.10098269311,405.0,405.0,,
20,site_ODISHA_624,20,2044,SAFProductionSite,site_ODISHA_624,ODISHA,inv_11,89707.00664300573,86688.05294553342,3018.953697472316,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_624,1.0,,,,,,,,,,,20540288.84137413,,,,0,445.50000000000006,89404.74534625192,405.0,405.0,,
20,site_BIHAR_725,20,2044,SAFProductionSite,site_BIHAR_725,BIHAR,inv_12,77720.89498493253,77720.89498493253,0.0,5683.882330765744,1705164.6992297233,1525.71,285.71,600.0,250.0,100000.0,True,site_BIHAR_725,1.0,,,,,,,,,,,17428497.35830705,,,,0,467.50000000000006,86458.07461765366,425.0,425.0,,
20,site_MADHYA_PRADESH_1615,20,2044,SAFProductionSite,site_MADHYA_PRADESH_1615,MADHYA_PRADESH,inv_19,0.0,0.0,0.0,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,False,site_MADHYA_PRADESH_1615,1.0,,,,,,,,,,,-125000000.0,,,,0,473.00000000000006,82175.48493991613,430.0,430.0,,
21,site_GUJARAT_001,21,2045,SAFProductionSite,site_GUJARAT_001,GUJARAT,inv_01,87933.8822251469,84799.6920962185,3134.1901289283996,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_GUJARAT_001,1.0,,,,,,,,,,,15344688.996046618,,,,0,495.00000000000006,0.0,450.0,450.0,,
21,site_PUNJAB_020,21,2045,SAFProductionSite,site_PUNJAB_020,PUNJAB,inv_02,16161.508269601967,16161.508269601967,0.0,65608.44571373684,19682533.714121055,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_020,1.0,,,,,,,,,,,4024922.443118613,,,,0,440.00000000000006,0.0,400.0,400.0,,
21,site_CHHATTISGARH_245,21,2045,SAFProductionSite,site_CHHATTISGARH_245,CHHATTISGARH,inv_06,0.0,0.0,0.0,78050.84015228745,23415252.045686234,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_245,1.0,,,,,,,,,,,0.0,,,,0,440.00000000000006,80197.30664774435,400.0,400.0,,
21,site_HARYANA_525,21,2045,SAFProductionSite,site_HARYANA_525,HARYANA,inv_10,87498.08587113695,83599.02152284811,3899.064348288841,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_525,1.0,,,,,,,,,,,19314555.158783153,,,,0,445.50000000000006,86545.10098269311,405.0,405.0,,
21,site_ODISHA_624,21,2045,SAFProductionSite,site_ODISHA_624,ODISHA,inv_11,89594.92741620021,86518.94876110226,3075.978655097948,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_624,1.0,,,,,,,,,,,20572310.997264728,,,,0,445.50000000000006,89404.74534625192,405.0,405.0,,
21,site_BIHAR_725,21,2045,SAFProductionSite,site_BIHAR_725,BIHAR,inv_12,86381.31823108243,82504.51441759018,3876.8038134922535,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_BIHAR_725,1.0,,,,,,,,,,,17451320.705607444,,,,0,467.50000000000006,86458.07461765366,425.0,425.0,,
21,site_MADHYA_PRADESH_1615,21,2045,SAFProductionSite,site_MADHYA_PRADESH_1615,MADHYA_PRADESH,inv_19,0.0,0.0,0.0,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_MADHYA_PRADESH_1615,1.0,,,,,,,,,,,-125000000.0,,,,0,473.00000000000006,82175.48493991613,430.0,430.0,,
22,site_GUJARAT_001,22,2046,SAFProductionSite,site_GUJARAT_001,GUJARAT,inv_01,87356.85854884156,83469.61479477922,3887.243754062336,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_GUJARAT_001,1.0,,,,,,,,,,,15509550.430603817,,,,0,495.00000000000006,86562.40829619016,450.0,450.0,,
22,site_PUNJAB_020,22,2046,SAFProductionSite,site_PUNJAB_020,PUNJAB,inv_02,47276.7899148374,47276.7899148374,0.0,33772.72235761455,10131816.707284365,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_020,1.0,,,,,,,,,,,11773988.515956692,,,,0,440.00000000000006,85109.34684683023,400.0,400.0,,
22,site_CHHATTISGARH_245,22,2046,SAFProductionSite,site_CHHATTISGARH_245,CHHATTISGARH,inv_06,0.0,0.0,0.0,78149.28524231492,23444785.572694473,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_245,1.0,,,,,,,,,,,0.0,,,,0,440.00000000000006,80197.30664774435,400.0,400.0,,
22,site_HARYANA_525,22,2046,SAFProductionSite,site_HARYANA_525,HARYANA,inv_10,87143.29083242682,83260.03675784411,3883.2540745827137,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_525,1.0,,,,,,,,,,,19415923.649293035,,,,0,445.50000000000006,86545.10098269311,405.0,405.0,,
22,site_ODISHA_624,22,2046,SAFProductionSite,site_ODISHA_624,ODISHA,inv_11,88596.72284702328,85555.01461366413,3041.7082333591534,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_624,1.0,,,,,,,,,,,20857508.024724275,,,,0,445.50000000000006,89404.74534625192,405.0,405.0,,
22,site_BIHAR_725,22,2046,SAFProductionSite,site_BIHAR_725,BIHAR,inv_12,86173.42680511971,82305.95318349614,3867.473621623576,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_BIHAR_725,1.0,,,,,,,,,,,17510717.364919245,,,,0,467.50000000000006,86458.07461765366,425.0,425.0,,
22,site_MADHYA_PRADESH_1615,22,2046,SAFProductionSite,site_MADHYA_PRADESH_1615,MADHYA_PRADESH,inv_19,0.0,0.0,0.0,80026.74480709566,24008023.4421287,1525.71,285.71,600.0,250.0,100000.0,True,site_MADHYA_PRADESH_1615,1.0,,,,,,,,,,,0.0,,,,0,473.00000000000006,82175.48493991613,430.0,430.0,,
22,site_UTTAR_PRADESH_2182,22,2046,SAFProductionSite,site_UTTAR_PRADESH_2182,UTTAR_PRADESH,inv_23,0.0,0.0,0.0,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,False,site_UTTAR_PRADESH_2182,1.0,,,,,,,,,,,,,,,0,473.00000000000006,88418.01075474071,430.0,430.0,,
23,site_GUJARAT_001,23,2047,SAFProductionSite,site_GUJARAT_001,GUJARAT,inv_01,87356.85854884156,84658.22355687188,2698.6349919696804,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_GUJARAT_001,1.0,,,,,,,,,,,17179505.491957873,,,,0,495.00000000000006,86562.40829619016,450.0,450.0,,
23,site_PUNJAB_020,23,2047,SAFProductionSite,site_PUNJAB_020,PUNJAB,inv_02,81929.70096658864,80946.49752598292,983.203440605721,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_020,1.0,,,,,,,,,,,22042673.06179732,,,,0,440.00000000000006,85109.34684683023,400.0,400.0,,
23,site_CHHATTISGARH_245,23,2047,SAFProductionSite,site_CHHATTISGARH_245,CHHATTISGARH,inv_06,0.0,0.0,0.0,78247.59651148888,23474278.953446664,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_245,1.0,,,,,,,,,,,-23474278.953446664,,,,0,440.00000000000006,80197.30664774435,400.0,400.0,,
23,site_HARYANA_525,23,2047,SAFProductionSite,site_HARYANA_525,HARYANA,inv_10,86972.74590767479,83097.0916066101,3875.6543010646856,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_525,1.0,,,,,,,,,,,23008706.5421267,,,,0,445.50000000000006,86545.10098269311,405.0,405.0,,
23,site_ODISHA_624,23,2047,SAFProductionSite,site_ODISHA_624,ODISHA,inv_11,88559.6025591352,85519.16874182288,3040.4338173123106,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_624,1.0,,,,,,,,,,,23531076.516801253,,,,0,445.50000000000006,89404.74534625192,405.0,405.0,,
23,site_BIHAR_725,23,2047,SAFProductionSite,site_BIHAR_725,BIHAR,inv_12,86173.42680511971,83236.3865099511,2937.040295168612,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_BIHAR_725,1.0,,,,,,,,,,,19163073.099586755,,,,0,467.50000000000006,86458.07461765366,425.0,425.0,,
23,site_MADHYA_PRADESH_1615,23,2047,SAFProductionSite,site_MADHYA_PRADESH_1615,MADHYA_PRADESH,inv_19,0.0,0.0,0.0,79541.95535003302,23862586.605009906,1525.71,285.71,600.0,250.0,100000.0,True,site_MADHYA_PRADESH_1615,1.0,,,,,,,,,,,0.0,,,,0,473.00000000000006,82175.48493991613,430.0,430.0,,
23,site_UTTAR_PRADESH_2182,23,2047,SAFProductionSite,site_UTTAR_PRADESH_2182,UTTAR_PRADESH,inv_23,0.0,0.0,0.0,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,False,site_UTTAR_PRADESH_2182,1.0,,,,,,,,,,,-125000000.0,,,,0,473.00000000000006,88418.01075474071,430.0,430.0,,
24,site_GUJARAT_001,24,2048,SAFProductionSite,site_GUJARAT_001,GUJARAT,inv_01,86077.97694923016,82247.64142873824,3830.3355204919208,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_GUJARAT_001,1.0,,,,,,,,,,,17544894.75378284,,,,0,495.00000000000006,86562.40829619016,450.0,450.0,,
24,site_PUNJAB_020,24,2048,SAFProductionSite,site_PUNJAB_020,PUNJAB,inv_02,85195.19498382819,82346.74774540192,2848.4472384262626,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_020,1.0,,,,,,,,,,,22921233.78102441,,,,0,440.00000000000006,85109.34684683023,400.0,400.0,,
24,site_CHHATTISGARH_245,24,2048,SAFProductionSite,site_CHHATTISGARH_245,CHHATTISGARH,inv_06,0.0,0.0,0.0,78043.14927158252,23412944.781474754,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_245,1.0,,,,,,,,,,,-23412944.781474754,,,,0,440.00000000000006,80197.30664774435,400.0,400.0,,
24,site_HARYANA_525,24,2048,SAFProductionSite,site_HARYANA_525,HARYANA,inv_10,86972.74590767479,83767.41272949928,3205.3331781755114,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_525,1.0,,,,,,,,,,,23008706.5421267,,,,0,445.50000000000006,86545.10098269311,405.0,405.0,,
24,site_ODISHA_624,24,2048,SAFProductionSite,site_ODISHA_624,ODISHA,inv_11,88067.12499213619,85043.5989454744,3023.526046661791,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_624,1.0,,,,,,,,,,,23400220.833431125,,,,0,445.50000000000006,89404.74534625192,405.0,405.0,,
24,site_BIHAR_725,24,2048,SAFProductionSite,site_BIHAR_725,BIHAR,inv_12,87128.37946996115,83218.04745941072,3910.3320105504245,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_BIHAR_725,1.0,,,,,,,,,,,18890233.573714912,,,,0,467.50000000000006,86458.07461765366,425.0,425.0,,
24,site_MADHYA_PRADESH_1615,24,2048,SAFProductionSite,site_MADHYA_PRADESH_1615,MADHYA_PRADESH,inv_19,28524.054565996266,28524.054565996266,0.0,50640.144827221506,15192043.448166452,1525.71,285.71,600.0,250.0,100000.0,True,site_MADHYA_PRADESH_1615,1.0,,,,,,,,,,,6769769.569389001,,,,0,473.00000000000006,82175.48493991613,430.0,430.0,,
24,site_UTTAR_PRADESH_2182,24,2048,SAFProductionSite,site_UTTAR_PRADESH_2182,UTTAR_PRADESH,inv_23,0.0,0.0,0.0,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,False,site_UTTAR_PRADESH_2182,1.0,,,,,,,,,,,-125000000.0,,,,0,473.00000000000006,88418.01075474071,430.0,430.0,,
24,site_TELANGANA_2516,24,2048,SAFProductionSite,site_TELANGANA_2516,TELANGANA,inv_25,0.0,0.0,0.0,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,False,site_TELANGANA_2516,1.0,,,,,,,,,,,,,,,0,478.50000000000006,89631.22631233465,435.0,435.0,,
25,site_GUJARAT_001,25,2049,SAFProductionSite,site_GUJARAT_001,GUJARAT,inv_01,86077.97694923016,82441.9613195728,3636.015629657355,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_GUJARAT_001,1.0,,,,,,,,,,,17962383.51912135,,,,0,495.00000000000006,86562.40829619016,450.0,450.0,,
25,site_PUNJAB_020,25,2049,SAFProductionSite,site_PUNJAB_020,PUNJAB,inv_02,86668.9411509339,83157.60361719746,3511.3375337364414,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_020,1.0,,,,,,,,,,,23751080.665529072,,,,0,440.00000000000006,85109.34684683023,400.0,400.0,,
25,site_CHHATTISGARH_245,25,2049,SAFProductionSite,site_CHHATTISGARH_245,CHHATTISGARH,inv_06,0.0,0.0,0.0,76550.46809305571,22965140.427916713,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_245,1.0,,,,,,,,,,,-22965140.427916713,,,,0,440.00000000000006,0.0,400.0,400.0,,
25,site_HARYANA_525,25,2049,SAFProductionSite,site_HARYANA_525,HARYANA,inv_10,87439.61533966647,83543.15653825803,3896.458801408444,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_525,1.0,,,,,,,,,,,23569415.284632787,,,,0,445.50000000000006,86545.10098269311,405.0,405.0,,
25,site_ODISHA_624,25,2049,SAFProductionSite,site_ODISHA_624,ODISHA,inv_11,88067.12499213619,86578.80763598072,1488.3173561554722,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_624,1.0,,,,,,,,,,,23840556.458391815,,,,0,445.50000000000006,89404.74534625192,405.0,405.0,,
25,site_BIHAR_725,25,2049,SAFProductionSite,site_BIHAR_725,BIHAR,inv_12,87128.37946996115,83843.64982009528,3284.729649865869,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_BIHAR_725,1.0,,,,,,,,,,,19303322.507381782,,,,0,467.50000000000006,86458.07461765366,425.0,425.0,,
25,site_MADHYA_PRADESH_1615,25,2049,SAFProductionSite,site_MADHYA_PRADESH_1615,MADHYA_PRADESH,inv_19,65083.246582017935,65083.246582017935,0.0,14348.233594812293,4304470.078443687,1525.71,285.71,600.0,250.0,100000.0,True,site_MADHYA_PRADESH_1615,1.0,,,,,,,,,,,15771978.402694553,,,,0,473.00000000000006,82175.48493991613,430.0,430.0,,
25,site_UTTAR_PRADESH_2182,25,2049,SAFProductionSite,site_UTTAR_PRADESH_2182,UTTAR_PRADESH,inv_23,0.0,0.0,0.0,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_UTTAR_PRADESH_2182,1.0,,,,,,,,,,,-125000000.0,,,,0,473.00000000000006,88418.01075474071,430.0,430.0,,
25,site_TELANGANA_2516,25,2049,SAFProductionSite,site_TELANGANA_2516,TELANGANA,inv_25,0.0,0.0,0.0,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,False,site_TELANGANA_2516,1.0,,,,,,,,,,,-125000000.0,,,,0,478.50000000000006,89631.22631233465,435.0,435.0,,
26,site_GUJARAT_001,26,2050,SAFProductionSite,site_GUJARAT_001,GUJARAT,inv_01,86281.34646589316,82555.74116224555,3725.605303647608,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_GUJARAT_001,1.0,,,,,,,,,,,17904278.81451556,,,,0,495.00000000000006,86562.40829619016,450.0,450.0,,
26,site_PUNJAB_020,26,2050,SAFProductionSite,site_PUNJAB_020,PUNJAB,inv_02,87266.2362009316,82914.2555995256,4351.980601406001,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_020,1.0,,,,,,,,,,,23914765.634160593,,,,0,440.00000000000006,85109.34684683023,400.0,400.0,,
26,site_CHHATTISGARH_245,26,2050,SAFProductionSite,site_CHHATTISGARH_245,CHHATTISGARH,inv_06,0.0,0.0,0.0,77390.32860104003,23217098.58031201,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_245,1.0,,,,,,,,,,,-23217098.58031201,,,,0,440.00000000000006,80197.30664774435,400.0,400.0,,
26,site_HARYANA_525,26,2050,SAFProductionSite,site_HARYANA_525,HARYANA,inv_10,86749.38296311711,82883.68209686398,3865.70086625313,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_525,1.0,,,,,,,,,,,23383362.618886307,,,,0,445.50000000000006,86545.10098269311,405.0,405.0,,
26,site_ODISHA_624,26,2050,SAFProductionSite,site_ODISHA_624,ODISHA,inv_11,89396.4440498724,86327.27973812874,3069.1643117436615,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_624,1.0,,,,,,,,,,,24200414.987326503,,,,0,445.50000000000006,89404.74534625192,405.0,405.0,,
26,site_BIHAR_725,26,2050,SAFProductionSite,site_BIHAR_725,BIHAR,inv_12,87404.30822702544,83481.59250111219,3922.715725913251,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_BIHAR_725,1.0,,,,,,,,,,,19224486.902200952,,,,0,467.50000000000006,86458.07461765366,425.0,425.0,,
26,site_MADHYA_PRADESH_1615,26,2050,SAFProductionSite,site_MADHYA_PRADESH_1615,MADHYA_PRADESH,inv_19,11658.352478983405,11658.352478983405,0.0,68199.5358718236,20459860.761547077,1525.71,285.71,600.0,250.0,100000.0,True,site_MADHYA_PRADESH_1615,1.0,,,,,,,,,,,2825232.193630768,,,,0,473.00000000000006,82175.48493991613,430.0,430.0,,
26,site_UTTAR_PRADESH_2182,26,2050,SAFProductionSite,site_UTTAR_PRADESH_2182,UTTAR_PRADESH,inv_23,87958.03602613248,85918.53989652997,2039.496129602514,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_UTTAR_PRADESH_2182,1.0,,,,,,,,,,,19985199.20973946,,,,0,473.00000000000006,88418.01075474071,430.0,430.0,,
26,site_TELANGANA_2516,26,2050,SAFProductionSite,site_TELANGANA_2516,TELANGANA,inv_25,0.0,0.0,0.0,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,False,site_TELANGANA_2516,1.0,,,,,,,,,,,-125000000.0,,,,0,478.50000000000006,89631.22631233465,435.0,435.0,,
27,site_GUJARAT_001,27,2051,SAFProductionSite,site_GUJARAT_001,GUJARAT,inv_01,86400.42512279736,83829.65097402497,2570.7741487723833,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_GUJARAT_001,1.0,,,,,,,,,,,17870256.85145147,,,,0,495.00000000000006,86562.40829619016,450.0,450.0,,
27,site_PUNJAB_020,27,2051,SAFProductionSite,site_PUNJAB_020,PUNJAB,inv_02,86294.17380949289,81990.67010883412,4303.503700658766,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_020,1.0,,,,,,,,,,,23648378.022123396,,,,0,440.00000000000006,85109.34684683023,400.0,400.0,,
27,site_CHHATTISGARH_245,27,2051,SAFProductionSite,site_CHHATTISGARH_245,CHHATTISGARH,inv_06,0.0,0.0,0.0,77216.04076363478,23164812.229090434,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_245,1.0,,,,,,,,,,,-23164812.229090434,,,,0,440.00000000000006,80197.30664774435,400.0,400.0,,
27,site_HARYANA_525,27,2051,SAFProductionSite,site_HARYANA_525,HARYANA,inv_10,86273.11093613418,82428.63356593822,3844.477370195964,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_525,1.0,,,,,,,,,,,23254983.12923728,,,,0,445.50000000000006,86545.10098269311,405.0,405.0,,
27,site_ODISHA_624,27,2051,SAFProductionSite,site_ODISHA_624,ODISHA,inv_11,88496.70483535549,85458.43042663226,3038.2744087232277,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_624,1.0,,,,,,,,,,,23956847.55460474,,,,0,445.50000000000006,89404.74534625192,405.0,405.0,,
27,site_BIHAR_725,27,2051,SAFProductionSite,site_BIHAR_725,BIHAR,inv_12,87404.30822702544,84401.86757831188,3002.4406487135566,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_BIHAR_725,1.0,,,,,,,,,,,19224486.902200952,,,,0,467.50000000000006,86458.07461765366,425.0,425.0,,
27,site_MADHYA_PRADESH_1615,27,2051,SAFProductionSite,site_MADHYA_PRADESH_1615,MADHYA_PRADESH,inv_19,51388.289439396234,51388.289439396234,0.0,28055.548053885926,8416664.416165778,1525.71,285.71,600.0,250.0,100000.0,True,site_MADHYA_PRADESH_1615,1.0,,,,,,,,,,,12453204.684068546,,,,0,473.00000000000006,82175.48493991613,430.0,430.0,,
27,site_UTTAR_PRADESH_2182,27,2051,SAFProductionSite,site_UTTAR_PRADESH_2182,UTTAR_PRADESH,inv_23,87327.16254811967,84025.19206978829,3301.970478331379,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_UTTAR_PRADESH_2182,1.0,,,,,,,,,,,20165446.071142495,,,,0,473.00000000000006,88418.01075474071,430.0,430.0,,
27,site_TELANGANA_2516,27,2051,SAFProductionSite,site_TELANGANA_2516,TELANGANA,inv_25,0.0,0.0,0.0,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_TELANGANA_2516,1.0,,,,,,,,,,,-125000000.0,,,,0,478.50000000000006,89631.22631233465,435.0,435.0,,
27,site_KARNATAKA_3051,27,2051,SAFProductionSite,site_KARNATAKA_3051,KARNATAKA,inv_28,0.0,0.0,0.0,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,False,site_KARNATAKA_3051,1.0,,,,,,,,,,,,,,,0,489.50000000000006,89372.55337479417,445.00000000000006,445.00000000000006,,
